device_id,attribution_time,channel,campaign_id,attribution_cost
20240103_0c2fx164t2,2024-01-03 12:19:50,youtube,Promocode_top,5
20240115_gfynvsqrd7,2024-01-15 20:07:43,tiktok_ads,Campaign_KAW23,1
20240302_vu4irx9m68,2024-03-02 20:53:37,tiktok_ads,Campaign_LSR14,3
20240104_xg4n57fd4w,2024-01-04 06:21:51,youtube,Promocode_top,6
20240417_y2m9tucmkj,2024-04-17 10:22:15,appLovin,Campaign_1221,8
20240301_1hdu4w1eps,2024-03-01 22:11:14,tiktok_ads,Campaign_KAW23,1
20240312_66qv6duily,2024-03-12 08:43:15,tiktok_ads,Campaign_pre34,4
20240211_grsdfqxmal,2024-02-11 21:28:06,tiktok_ads,Campaign_KAW23,1
20240203_jewc8cpn2q,2024-02-03 12:13:04,youtube,Promocode_top,5
20240128_iv9uacewrg,2024-01-28 07:05:16,tiktok_ads,Campaign_pre34,2
20240127_5f6ukc09mq,2024-01-27 15:42:22,adMob,pop_Games,4
20240213_889qbyhhil,2024-02-13 09:03:13,appLovin,Campaign332,7
20240105_6bl0luhdmi,2024-01-05 18:04:11,adMob,Small_games24,1
20240105_vr5wl4klee,2024-01-05 11:51:48,tiktok_ads,Campaign_pre34,4
20240206_6uopngr85n,2024-02-06 03:51:51,tiktok_ads,Campaign_pre34,4
20240404_epf47ow6ra,2024-04-04 17:55:55,appLovin,Campaign_1221,8
20240107_9tel15rc6y,2024-01-07 01:10:49,youtube,Promocode_target11,5
20240417_hftxi97pwb,2024-04-17 12:21:41,tiktok_ads,Campaign_eeR_v2,3
20240326_2j4du28hyj,2024-03-26 01:55:02,youtube,referral_target,8
20240123_43j29rwql0,2024-01-23 16:13:55,appLovin,Campaign332,7
20240301_jl1yl2y7ym,2024-03-01 08:23:53,ironSource,ID_ekvpa23,2
20240217_to3kp54rfo,2024-02-17 15:19:52,youtube,Promocode_top,6
20240320_65luue6iq9,2024-03-20 05:39:28,ironSource,ID_ekvpa23,3
20240416_svlubxhk0f,2024-04-16 23:11:42,youtube,Promocode_target11,5
20240203_2drvv3olix,2024-02-03 07:46:23,tiktok_ads,Campaign_KAW23,1
20240213_nic5127tau,2024-02-13 19:35:38,youtube,referral_target,7
20240318_sqkn93ftiw,2024-03-18 02:12:25,adMob,target_apps1212,3
20240401_9pwympulnd,2024-04-01 09:30:42,adMob,Small_games24,2
20240123_048i9d23cg,2024-01-23 02:30:38,tiktok_ads,Campaign_eeR_v2,5
20240322_pns8i6fvgs,2024-03-22 05:25:11,youtube,Promocode_top,4
20240402_0xmunyniji,2024-04-02 20:40:05,youtube,Promocode_target11,3
20240405_gy9kb0svlb,2024-04-05 03:28:26,tiktok_ads,Campaign_KAW23,2
20240106_h5azlafu6u,2024-01-06 05:35:37,tiktok_ads,Campaign_pre34,2
20240223_0gywe731l8,2024-02-23 22:25:58,youtube,referral_target,6
20240227_3jo4vx8i4s,2024-02-27 08:46:47,adMob,Small_games24,1
20240211_gthf0s1776,2024-02-11 18:18:45,youtube,Shorts_v3,7
20240322_u1ln1gwb33,2024-03-22 18:20:37,adMob,target_apps1212,4
20240228_q8ptmijcn1,2024-02-28 16:18:20,adMob,Small_games24,2
20240424_51cqkklim4,2024-04-24 06:58:27,youtube,Shorts_v3,5
20240119_8ifg4w5gah,2024-01-19 10:12:38,tiktok_ads,Campaign_KAW23,1
20240411_1ti3zmcr5i,2024-04-11 19:01:40,tiktok_ads,Campaign_LSR14,1
20240116_v1ys9g8xmd,2024-01-16 20:36:14,tiktok_ads,Campaign_eeR_v2,4
20240203_u7k1v97d8m,2024-02-03 20:14:32,ironSource,ID_ekvpa23,2
20240110_uhteyakjvu,2024-01-10 01:28:08,adMob,pop_Games,5
20240226_ggpavm78tf,2024-02-26 05:23:03,youtube,referral_target,7
20240422_x41h19onsl,2024-04-22 09:11:40,tiktok_ads,Campaign_pre34,3
20240412_lsj4n6gmii,2024-04-12 08:43:51,youtube,Shorts_v3,5
20240107_b0wqg13a22,2024-01-07 19:29:51,adMob,pop_Games,4
20240223_iw2cm3gw3v,2024-02-23 15:46:34,ironSource,ID_fdgj123,1
20240122_jx1jtnvjcl,2024-01-22 22:00:42,tiktok_ads,Campaign_KAW23,2
20240209_1tecs4j0ny,2024-02-09 14:45:23,youtube,Promocode_top,5
20240317_x12oikolin,2024-03-17 19:56:38,youtube,Shorts_v3,4
20240209_fkcntm54lp,2024-02-09 07:21:06,youtube,referral_target,7
20240213_sl5y0pd253,2024-02-13 15:00:06,appLovin,Campaign_1221,8
20240220_wi9gg3bhon,2024-02-20 22:24:28,tiktok_ads,Campaign_eeR_v2,3
20240323_pmju4r49vm,2024-03-23 04:34:41,tiktok_ads,Campaign_pre34,3
20240226_grgfza2hxl,2024-02-26 14:03:55,tiktok_ads,Campaign_pre34,4
20240106_jj1evehert,2024-01-06 10:39:56,tiktok_ads,Campaign_LSR14,2
20240123_unrcwbh8sa,2024-01-23 17:54:20,appLovin,Campaign332,6
20240330_qrx4trcra7,2024-03-30 07:52:19,youtube,referral_target,10
20240207_m3cyd10ojf,2024-02-07 23:53:18,tiktok_ads,Campaign_eeR_v2,5
20240109_yvtzmwkjt4,2024-01-09 23:00:58,adMob,pop_Games,5
20240114_5zavte2qhy,2024-01-14 01:34:06,ironSource,ID_ekvpa23,2
20240129_gtgrb4kqw5,2024-01-29 22:53:56,youtube,Promocode_target11,5
20240213_7lzcf1h191,2024-02-13 22:38:17,tiktok_ads,Campaign_LSR14,1
20240112_zp1757m79c,2024-01-12 09:23:22,adMob,Small_games24,2
20240111_aasudbz7yu,2024-01-11 01:28:40,tiktok_ads,Campaign_eeR_v2,5
20240128_kp2utvqbju,2024-01-28 19:40:23,youtube,Promocode_top,6
20240119_0wfw28444l,2024-01-19 04:20:45,tiktok_ads,Campaign_LSR14,1
20240322_l78swq6ypc,2024-03-22 07:48:09,youtube,Promocode_top,5
20240107_qg3qdp7ehd,2024-01-07 15:30:02,tiktok_ads,Campaign_LSR14,2
20240322_dlpb592t64,2024-03-22 11:41:45,tiktok_ads,Campaign_LSR14,3
20240105_hcrkif66b7,2024-01-05 12:57:02,tiktok_ads,Campaign_pre34,2
20240101_ks6ma4rixb,2024-01-01 02:54:55,youtube,Shorts_v3,4
20240418_wpekpowvra,2024-04-18 18:37:54,ironSource,ID_4443d,1
20240125_pbpq0pqdwl,2024-01-25 10:04:12,tiktok_ads,Campaign_eeR_v2,5
20240327_71x6as9m26,2024-03-27 08:12:27,youtube,Promocode_top,8
20240122_wb1lpqf0q8,2024-01-22 09:28:24,tiktok_ads,Campaign_LSR14,3
20240318_86buoq31oe,2024-03-18 18:21:45,tiktok_ads,Campaign_eeR_v2,4
20240224_gel90drkcx,2024-02-24 02:41:02,tiktok_ads,Campaign_LSR14,3
20240110_guelozjd70,2024-01-10 21:19:18,tiktok_ads,Campaign_pre34,2
20240101_yhp7rx3pym,2024-01-01 02:53:15,adMob,Small_games24,1
20240308_u8t7uqgyk9,2024-03-08 04:54:25,tiktok_ads,Campaign_pre34,2
20240402_r95a9fjpf6,2024-04-02 16:27:18,youtube,Promocode_top,6
20240309_p27j52n7pj,2024-03-09 15:11:08,tiktok_ads,Campaign_KAW23,1
20240112_u5wwtmh0fi,2024-01-12 16:32:40,youtube,Promocode_target11,5
20240210_c8pdf5gh9v,2024-02-10 04:06:42,youtube,Promocode_top,8
20240403_nrcc95ja2s,2024-04-03 20:15:20,appLovin,Campaign_1221,5
20240203_1u4eil5464,2024-02-03 00:49:25,adMob,Small_games24,2
20240421_5y61658wuh,2024-04-21 10:39:49,youtube,referral_target,8
20240202_m3waas4jut,2024-02-02 19:04:54,ironSource,ID_ekvpa23,2
20240314_rdr4dzmpyo,2024-03-14 03:43:28,tiktok_ads,Campaign_eeR_v2,4
20240217_g3qpmhhrje,2024-02-17 20:46:07,youtube,Shorts_v3,6
20240421_lwqhkct3vf,2024-04-21 08:54:13,appLovin,Campaign332,6
20240229_bxkcpxb2hh,2024-02-29 09:58:15,appLovin,Campaign332,6
20240430_ksce0a0x47,2024-04-30 03:22:16,youtube,referral_target,8
20240107_hg798g1d7q,2024-01-07 17:42:33,tiktok_ads,Campaign_eeR_v2,4
20240217_5jpbg6ilw2,2024-02-17 14:33:18,tiktok_ads,Campaign_KAW23,2
20240320_5i2htptb4u,2024-03-20 04:52:23,youtube,Promocode_top,8
20240205_grr2lu4fzu,2024-02-05 23:33:07,youtube,Promocode_target11,4
20240414_56ryifst4t,2024-04-14 03:07:51,tiktok_ads,Campaign_KAW23,2
20240129_fxpoop0fwx,2024-01-29 10:53:30,youtube,Promocode_top,7
20240213_h2z1nxl4dx,2024-02-14 00:00:25,youtube,Promocode_target11,5
20240118_9wylfbmdj7,2024-01-18 03:35:53,youtube,Promocode_top,7
20240121_f4vph3c5mq,2024-01-21 11:21:47,tiktok_ads,Campaign_pre34,4
20240409_tldytsehy6,2024-04-09 01:16:47,tiktok_ads,Campaign_pre34,3
20240325_g3yrisi6ew,2024-03-25 17:58:14,tiktok_ads,Campaign_eeR_v2,5
20240123_bpv3d358r7,2024-01-23 16:04:35,tiktok_ads,Campaign_KAW23,1
20240130_1kfac5e7w7,2024-01-30 22:13:12,youtube,Shorts_v3,7
20240318_sslstj29r2,2024-03-18 10:37:43,tiktok_ads,Campaign_KAW23,2
20240314_70r82r7o3e,2024-03-14 23:57:27,adMob,pop_Games,3
20240208_6k4bmqrr6q,2024-02-08 16:31:40,tiktok_ads,Campaign_pre34,3
20240401_ozzn39hcyq,2024-04-01 20:39:55,youtube,Shorts_v3,7
20240112_gsqb90xckm,2024-01-12 00:21:56,youtube,Shorts_v3,4
20240324_29pohi5jl2,2024-03-24 18:02:55,youtube,Shorts_v3,5
20240120_0v66jdl5sy,2024-01-20 12:06:29,tiktok_ads,Campaign_KAW23,1
20240318_u2xxbqwzfe,2024-03-18 20:15:48,tiktok_ads,Campaign_LSR14,2
20240228_q9tablyjyt,2024-02-28 22:09:08,tiktok_ads,Campaign_KAW23,2
20240218_kfocxm6nz8,2024-02-18 04:11:30,tiktok_ads,Campaign_eeR_v2,4
20240401_gr3iwbfxvn,2024-04-01 20:06:09,youtube,Shorts_v3,7
20240126_qh2cjgcem2,2024-01-26 13:16:40,appLovin,Campaign_1221,7
20240120_xhv6udvvxn,2024-01-20 12:52:18,youtube,Promocode_top,7
20240407_pwkl15nzyw,2024-04-07 21:33:53,appLovin,Campaign_1221,5
20240110_ylkb0uwgyg,2024-01-10 11:35:30,youtube,referral_target,9
20240113_dlowu5zda7,2024-01-13 16:42:30,youtube,referral_target,6
20240408_aktdtskum0,2024-04-08 20:22:44,youtube,Shorts_v3,7
20240209_raz2jk9yq2,2024-02-09 15:15:03,ironSource,ID_ekvpa23,2
20240108_jwddtvwuli,2024-01-08 04:55:52,youtube,Promocode_target11,5
20240129_7n0krn4666,2024-01-29 19:14:44,adMob,pop_Games,4
20240428_rav4zzzk6g,2024-04-28 11:23:35,ironSource,ID_fdgj123,1
20240420_m7hi8syuu0,2024-04-20 17:24:54,youtube,Shorts_v3,5
20240404_qepyxawdaq,2024-04-04 03:54:36,tiktok_ads,Campaign_pre34,3
20240301_r2fgs81xjv,2024-03-01 22:24:55,youtube,Shorts_v3,4
20240205_p0s3ah5kj2,2024-02-05 02:45:37,appLovin,Campaign_1221,7
20240418_5egxndvjto,2024-04-18 12:23:42,youtube,Shorts_v3,5
20240403_nbd1xm9eau,2024-04-03 15:26:58,tiktok_ads,Campaign_KAW23,2
20240324_hy5u9w3vic,2024-03-24 08:38:47,tiktok_ads,Campaign_pre34,3
20240304_1nxwf2s562,2024-03-04 12:02:42,ironSource,ID_4443d,3
20240120_uaa854k2jz,2024-01-20 05:48:13,tiktok_ads,Campaign_pre34,3
20240129_hfb9cvkwtb,2024-01-29 11:27:14,youtube,referral_target,7
20240206_zk4rqdpzsv,2024-02-06 12:09:31,appLovin,Campaign_1221,8
20240312_q42h6yxbds,2024-03-12 21:20:42,youtube,referral_target,10
20240413_xnlqk6ta7z,2024-04-13 09:45:34,appLovin,Campaign_1221,5
20240404_44yl2w058a,2024-04-04 03:45:38,youtube,Shorts_v3,4
20240217_mo9iebdrpx,2024-02-17 08:25:51,adMob,target_apps1212,5
20240219_ra0vzld6i5,2024-02-19 21:28:29,tiktok_ads,Campaign_pre34,3
20240122_rdgbwfdz3p,2024-01-22 20:35:19,appLovin,Campaign332,6
20240311_109udfophx,2024-03-11 19:12:33,youtube,referral_target,10
20240229_4jcts6yjsg,2024-02-29 17:50:51,tiktok_ads,Campaign_eeR_v2,3
20240117_mqdyi263wx,2024-01-17 06:01:28,youtube,referral_target,6
20240419_bgav3x2q8u,2024-04-19 14:09:44,tiktok_ads,Campaign_LSR14,3
20240305_b4ut28phfh,2024-03-05 20:14:51,tiktok_ads,Campaign_KAW23,2
20240313_6shztiy5to,2024-03-13 17:30:15,ironSource,ID_fdgj123,1
20240403_3e92b6elij,2024-04-03 00:18:07,youtube,Promocode_target11,3
20240228_8v55193jl5,2024-02-28 13:49:22,appLovin,Campaign_1221,5
20240308_0pxjd0mfjs,2024-03-08 01:24:14,youtube,Promocode_target11,4
20240402_19037sk4tz,2024-04-02 11:26:25,tiktok_ads,Campaign_pre34,4
20240331_wnyoi5uia9,2024-03-31 14:16:31,tiktok_ads,Campaign_LSR14,2
20240313_0sj927zdfg,2024-03-13 09:11:05,adMob,Small_games24,2
20240228_7o867eow4d,2024-02-28 04:16:22,tiktok_ads,Campaign_eeR_v2,3
20240418_hwl6qp5qho,2024-04-18 23:30:01,tiktok_ads,Campaign_LSR14,2
20240331_xh76pp5h9q,2024-03-31 04:10:32,tiktok_ads,Campaign_pre34,4
20240110_8dczctayvt,2024-01-10 05:28:56,tiktok_ads,Campaign_eeR_v2,5
20240304_bw9r9n62sc,2024-03-04 22:22:11,tiktok_ads,Campaign_pre34,2
20240203_nzer274rpq,2024-02-03 09:38:32,tiktok_ads,Campaign_KAW23,2
20240427_dg9afmxvqe,2024-04-27 17:07:14,tiktok_ads,Campaign_KAW23,1
20240310_ne4a18yyaf,2024-03-10 10:59:53,adMob,pop_Games,3
20240427_stckqyeze0,2024-04-27 22:04:33,youtube,referral_target,8
20240409_5rzgn5d1qp,2024-04-09 19:32:58,tiktok_ads,Campaign_pre34,2
20240321_vxic3v0g6n,2024-03-21 16:11:33,adMob,Small_games24,2
20240218_684c7xl4ay,2024-02-18 13:46:16,appLovin,Campaign_1221,5
20240129_uvj6he70s9,2024-01-29 07:08:12,appLovin,Campaign332,7
20240311_92mxexooep,2024-03-11 00:13:37,youtube,Promocode_top,6
20240129_x7wp6fb5pq,2024-01-29 01:27:17,youtube,referral_target,6
20240107_mr6p06yd0l,2024-01-07 22:06:40,adMob,target_apps1212,3
20240223_hi8v97zhpy,2024-02-23 20:45:46,adMob,target_apps1212,5
20240223_8eb2yvxqep,2024-02-23 11:28:17,tiktok_ads,Campaign_KAW23,2
20240416_you05vm7yw,2024-04-16 02:53:49,tiktok_ads,Campaign_KAW23,2
20240326_rpz28g7g87,2024-03-26 09:51:36,youtube,referral_target,8
20240109_t5tqrxybqi,2024-01-09 03:23:52,youtube,Promocode_target11,5
20240226_a1z43xgixo,2024-02-26 11:12:32,youtube,Promocode_top,8
20240219_gnrqi2p5qw,2024-02-19 02:27:05,tiktok_ads,Campaign_pre34,4
20240114_uyai3zz7bj,2024-01-14 05:30:55,youtube,Shorts_v3,4
20240125_20coenuc46,2024-01-25 12:01:13,tiktok_ads,Campaign_eeR_v2,5
20240425_jynme1jzp2,2024-04-25 01:12:26,youtube,Promocode_top,5
20240304_id5yoamtjl,2024-03-04 12:05:13,adMob,pop_Games,3
20240303_ky03ylop17,2024-03-03 06:24:35,tiktok_ads,Campaign_eeR_v2,4
20240313_k8km397cu7,2024-03-13 04:24:55,tiktok_ads,Campaign_eeR_v2,4
20240423_o54wjvo5vl,2024-04-23 19:00:38,adMob,target_apps1212,4
20240117_1ijswz3q9t,2024-01-17 02:33:18,youtube,Promocode_target11,4
20240312_dam2548fp0,2024-03-12 14:46:38,youtube,Promocode_target11,4
20240226_wedvulok09,2024-02-26 23:03:43,tiktok_ads,Campaign_LSR14,1
20240430_eqtzke2k9d,2024-04-30 23:12:17,tiktok_ads,Campaign_eeR_v2,4
20240330_n39jhpt1ru,2024-03-30 17:17:29,youtube,referral_target,9
20240114_iqaz475m91,2024-01-14 11:52:26,youtube,referral_target,6
20240420_i94z5bq9n7,2024-04-20 01:18:17,youtube,referral_target,10
20240108_a3kwa5pa78,2024-01-08 19:15:30,tiktok_ads,Campaign_KAW23,1
20240104_0tczli1vl8,2024-01-04 19:13:46,adMob,target_apps1212,3
20240302_dyk33ab4bn,2024-03-02 04:25:47,ironSource,ID_4443d,3
20240401_j354cinkr4,2024-04-01 21:18:58,ironSource,ID_4443d,1
20240205_o34813xepl,2024-02-05 13:23:41,youtube,Shorts_v3,7
20240226_s41fkiracr,2024-02-26 04:11:17,tiktok_ads,Campaign_pre34,2
20240110_8sp2bknuqw,2024-01-10 22:00:07,tiktok_ads,Campaign_KAW23,1
20240303_7k50upct86,2024-03-03 09:19:02,adMob,Small_games24,1
20240229_tbghngg345,2024-02-29 17:03:17,tiktok_ads,Campaign_pre34,2
20240218_4rcmqy8xl2,2024-02-18 12:13:52,tiktok_ads,Campaign_eeR_v2,4
20240420_ddshasons8,2024-04-20 20:37:39,tiktok_ads,Campaign_LSR14,2
20240417_4zsrstfc2v,2024-04-17 13:28:19,adMob,Small_games24,2
20240111_gufi1umi9j,2024-01-11 21:10:21,tiktok_ads,Campaign_LSR14,3
20240202_0isqir4pqy,2024-02-02 04:38:44,tiktok_ads,Campaign_KAW23,1
20240430_f51qh0r92w,2024-04-30 02:04:42,youtube,Promocode_target11,3
20240203_vhx9hjlwom,2024-02-03 06:33:56,appLovin,Campaign332,6
20240319_w26pgz5g6j,2024-03-19 22:06:00,tiktok_ads,Campaign_KAW23,1
20240207_l4vajgqj45,2024-02-07 12:04:33,adMob,pop_Games,3
20240414_iyw24bp6c5,2024-04-14 09:18:41,tiktok_ads,Campaign_pre34,4
20240323_3qk9eq7ndt,2024-03-23 14:08:33,tiktok_ads,Campaign_pre34,4
20240207_uwvs7bersf,2024-02-07 06:37:58,youtube,Promocode_target11,3
20240305_yu2z7284e2,2024-03-05 05:12:10,adMob,target_apps1212,4
20240119_dl07wzg4s4,2024-01-19 10:34:13,tiktok_ads,Campaign_LSR14,3
20240407_1fx4ibcyea,2024-04-07 21:12:08,youtube,referral_target,7
20240310_1mh5hq3qp6,2024-03-10 14:01:28,youtube,Promocode_top,5
20240314_m44tvnoobx,2024-03-14 18:53:13,youtube,Promocode_target11,4
20240411_crsoya33gn,2024-04-11 07:29:28,tiktok_ads,Campaign_pre34,4
20240116_m5i2kvaoli,2024-01-16 19:41:56,youtube,referral_target,10
20240107_inyzkcrofm,2024-01-07 00:36:31,tiktok_ads,Campaign_pre34,4
20240308_qsodxbki2l,2024-03-08 16:21:43,tiktok_ads,Campaign_LSR14,2
20240115_9ufm6zc3rh,2024-01-15 15:55:11,adMob,target_apps1212,5
20240122_kekiqqh2e9,2024-01-22 10:17:04,tiktok_ads,Campaign_eeR_v2,4
20240124_ikyaptadow,2024-01-24 19:14:29,tiktok_ads,Campaign_LSR14,1
20240226_vnzjhe4iei,2024-02-26 04:37:41,youtube,Shorts_v3,5
20240420_obb4emrpkn,2024-04-20 03:30:32,appLovin,Campaign332,7
20240130_z2cwdcna2v,2024-01-30 06:13:02,tiktok_ads,Campaign_LSR14,3
20240121_9nyj9mw7tm,2024-01-21 12:52:53,youtube,Promocode_top,6
20240129_x8r2wrsdrc,2024-01-29 22:02:34,appLovin,Campaign332,6
20240227_u6nj0rxpsj,2024-02-27 20:41:10,tiktok_ads,Campaign_LSR14,2
20240306_k11zqlb7b8,2024-03-06 12:19:42,youtube,Promocode_target11,3
20240419_dk32oijv2x,2024-04-19 18:37:37,youtube,referral_target,10
20240411_jj5i322d7m,2024-04-11 09:05:26,appLovin,Campaign332,7
20240208_thzxv999bu,2024-02-08 01:24:03,tiktok_ads,Campaign_pre34,2
20240316_83sgtynmhq,2024-03-16 08:31:07,youtube,Promocode_top,6
20240328_couqf0kxyb,2024-03-28 10:08:52,youtube,Promocode_top,7
20240210_xzq511hieo,2024-02-10 06:10:16,youtube,Shorts_v3,4
20240220_ib86phcmpb,2024-02-20 20:56:40,adMob,target_apps1212,6
20240113_uqgujmskfq,2024-01-13 02:08:17,youtube,referral_target,7
20240228_dyjd2c7sr2,2024-02-28 16:25:46,youtube,Promocode_top,6
20240122_5kmjutsuhq,2024-01-22 01:44:10,tiktok_ads,Campaign_KAW23,2
20240225_j1eyalpa5g,2024-02-25 20:35:51,tiktok_ads,Campaign_LSR14,1
20240421_vgm0a7v29n,2024-04-21 06:22:46,tiktok_ads,Campaign_pre34,2
20240304_67qs813w3h,2024-03-04 21:10:56,tiktok_ads,Campaign_LSR14,1
20240222_gla30hx8bi,2024-02-22 08:27:13,youtube,Shorts_v3,7
20240108_42ltjlejrw,2024-01-08 21:12:09,tiktok_ads,Campaign_LSR14,1
20240108_i6ap1raqsb,2024-01-08 18:57:48,tiktok_ads,Campaign_LSR14,3
20240412_8djgy29uox,2024-04-12 10:31:55,tiktok_ads,Campaign_pre34,2
20240318_ofetk7mbt8,2024-03-18 04:11:06,youtube,Promocode_top,5
20240315_n2r710q8uf,2024-03-15 09:03:15,youtube,Shorts_v3,5
20240219_o454nhassc,2024-02-19 22:14:18,tiktok_ads,Campaign_KAW23,1
20240126_vna7x3kpov,2024-01-26 02:30:40,youtube,referral_target,6
20240420_sco67qlkt9,2024-04-20 00:12:15,youtube,Promocode_top,7
20240123_7ajxglmqhz,2024-01-23 01:24:07,tiktok_ads,Campaign_KAW23,2
20240211_kbv49hr6lx,2024-02-11 06:18:02,tiktok_ads,Campaign_LSR14,2
20240125_h4d6oeub05,2024-01-25 09:12:34,tiktok_ads,Campaign_pre34,2
20240222_0pithrspjp,2024-02-22 04:45:19,appLovin,Campaign332,6
20240202_0fgmty15q0,2024-02-02 22:47:51,adMob,Small_games24,1
20240105_0joi8eeb6s,2024-01-05 16:10:15,tiktok_ads,Campaign_eeR_v2,3
20240312_cxuprlkfo6,2024-03-12 22:06:41,appLovin,Campaign_1221,7
20240403_ydwd7b99v7,2024-04-03 18:30:08,adMob,pop_Games,4
20240209_zq70hg9nuu,2024-02-09 06:36:51,tiktok_ads,Campaign_pre34,2
20240102_voiab9n2ku,2024-01-02 07:48:14,tiktok_ads,Campaign_pre34,2
20240120_10f4665u0r,2024-01-20 23:28:24,youtube,Shorts_v3,4
20240103_2hg4cpw0i1,2024-01-03 22:12:58,youtube,Promocode_top,7
20240325_o2l3q2cs6y,2024-03-25 06:12:11,youtube,referral_target,6
20240126_c1ba75586j,2024-01-26 19:06:47,tiktok_ads,Campaign_eeR_v2,5
20240125_00d6t9q42e,2024-01-25 19:05:58,youtube,Promocode_top,5
20240331_8mxobopnld,2024-03-31 09:31:53,ironSource,ID_fdgj123,2
20240224_lqtlpawa7q,2024-02-24 19:59:08,youtube,Promocode_target11,6
20240322_cvveqsrsfu,2024-03-22 08:21:57,appLovin,Campaign332,6
20240107_sg4le0q2o6,2024-01-07 00:08:12,adMob,pop_Games,3
20240311_21xw72wjx7,2024-03-11 09:41:11,youtube,referral_target,6
20240327_6ft0u6ka9u,2024-03-27 12:10:57,tiktok_ads,Campaign_pre34,2
20240419_yxyadda1yo,2024-04-19 13:04:01,appLovin,Campaign_1221,8
20240304_rtfaqjpuev,2024-03-04 06:22:42,tiktok_ads,Campaign_KAW23,1
20240121_2z23yfzvx3,2024-01-21 10:05:43,youtube,referral_target,9
20240317_23i5n92gjq,2024-03-17 00:12:18,youtube,Shorts_v3,7
20240305_2bqodu6dzq,2024-03-05 10:22:06,youtube,Promocode_target11,3
20240417_m1ogrhueuj,2024-04-17 01:12:48,tiktok_ads,Campaign_LSR14,2
20240315_34mrtt8012,2024-03-15 07:04:55,tiktok_ads,Campaign_eeR_v2,4
20240114_mimnhg11bg,2024-01-14 22:58:56,youtube,Promocode_top,5
20240110_iskq2tnk4k,2024-01-10 06:15:02,youtube,Promocode_top,8
20240409_tsiwbdebsv,2024-04-09 19:13:43,tiktok_ads,Campaign_eeR_v2,4
20240121_6xkso8k33f,2024-01-21 16:37:39,adMob,target_apps1212,5
20240402_xu9hq4r0o2,2024-04-02 07:25:40,adMob,target_apps1212,3
20240309_bl00v9py60,2024-03-09 13:08:35,tiktok_ads,Campaign_KAW23,1
20240408_z8h28dn77u,2024-04-08 23:29:01,ironSource,ID_ekvpa23,3
20240404_lfomkmoi2l,2024-04-04 08:15:17,tiktok_ads,Campaign_eeR_v2,3
20240412_luh5d68ox0,2024-04-12 02:32:09,youtube,Promocode_target11,3
20240429_cj9h9he11i,2024-04-29 04:18:53,tiktok_ads,Campaign_LSR14,3
20240210_cey1fuzpzf,2024-02-10 17:48:38,appLovin,Campaign332,6
20240404_b0npyuevy3,2024-04-04 19:13:50,youtube,Promocode_target11,3
20240425_taoo1oyi69,2024-04-25 01:53:05,youtube,referral_target,10
20240114_y3o0dexhhy,2024-01-14 19:21:28,tiktok_ads,Campaign_LSR14,3
20240311_ymeh0blawh,2024-03-11 21:32:11,youtube,Promocode_target11,3
20240429_t1hkmq3esa,2024-04-29 11:01:06,tiktok_ads,Campaign_eeR_v2,5
20240213_3c5jepk0cn,2024-02-13 20:25:16,appLovin,Campaign332,6
20240328_vqfv5uir29,2024-03-28 22:39:26,tiktok_ads,Campaign_pre34,4
20240121_m0kg0jo6ml,2024-01-21 21:22:29,youtube,Promocode_top,7
20240207_0kkvxumxdl,2024-02-07 14:01:38,appLovin,Campaign_1221,8
20240227_nviqdvdk3g,2024-02-27 19:51:42,tiktok_ads,Campaign_eeR_v2,5
20240228_ch1q4f08r9,2024-02-28 00:24:16,tiktok_ads,Campaign_LSR14,1
20240302_xy4ndzw8e0,2024-03-02 10:48:19,ironSource,ID_fdgj123,1
20240331_tlu2p4k14q,2024-03-31 21:19:56,appLovin,Campaign332,6
20240413_lahzlno3yv,2024-04-13 11:37:59,youtube,Shorts_v3,7
20240107_l5btq9y53c,2024-01-07 01:17:36,adMob,pop_Games,4
20240425_vusig409i1,2024-04-25 16:51:37,tiktok_ads,Campaign_KAW23,1
20240123_7z2370or4g,2024-01-23 23:08:16,youtube,Promocode_top,7
20240403_ghrkcal9fg,2024-04-03 10:40:44,youtube,Promocode_top,5
20240216_z4xfyfhrxu,2024-02-16 21:42:39,appLovin,Campaign_1221,7
20240101_1o0axm9q4l,2024-01-01 17:40:13,tiktok_ads,Campaign_eeR_v2,5
20240229_u2sbkz6kzl,2024-02-29 02:01:58,tiktok_ads,Campaign_LSR14,1
20240307_s781tbqbo3,2024-03-07 23:27:42,youtube,Shorts_v3,4
20240109_4u2p4zyan6,2024-01-09 13:32:55,tiktok_ads,Campaign_pre34,2
20240213_6txcj4dpw2,2024-02-13 06:00:35,tiktok_ads,Campaign_LSR14,1
20240429_8sszoefnbv,2024-04-29 11:28:10,tiktok_ads,Campaign_eeR_v2,4
20240225_qpxups5rv2,2024-02-25 20:04:05,youtube,Shorts_v3,7
20240312_bx1vr8d22b,2024-03-12 17:55:49,tiktok_ads,Campaign_LSR14,1
20240416_ar6cghfdnd,2024-04-16 17:03:41,tiktok_ads,Campaign_pre34,2
20240113_73hlt6uomq,2024-01-13 04:31:23,youtube,Promocode_top,6
20240420_4qu72u4bky,2024-04-20 14:34:31,youtube,referral_target,8
20240209_arg5dtkphv,2024-02-09 14:59:34,adMob,target_apps1212,3
20240217_ultexmxj5e,2024-02-17 19:33:42,youtube,referral_target,7
